lot_tag,addr_norm,adm_area,mun_district,metro_name,metro_dist,metro_minutes,addr_floor,total_floors,year_exp_w,реновация,ремонт,qty_rooms,is_qty_rooms_predicted,obj_square,start_price,start_price_m2,final_price,final_price_m2,delta_price,auct_date,investMSK_URL,lot_URL,platform_name,timestamp,building_page,Примечания
#ГП16866416,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,12,14,2019,новый дом,,1.0,0,42.1,5306747,126051.0,5922329,126051.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403936,https://www.roseltorg.ru/procedure/COM13111900053,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866383,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,4,14,2019,новый дом,,1.0,0,42.1,5099741,121133.99,6517468,121133.99,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404018,https://www.roseltorg.ru/procedure/COM13111900146,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866328,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,7,14,2019,новый дом,,1.0,0,42.1,5175479,122932.99,6800579,122932.99,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402789,https://www.roseltorg.ru/procedure/COM13111900271,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866371,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,3,14,2019,новый дом,,1.0,0,42.2,5081471,120414.0,6107927,120414.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403191,https://www.roseltorg.ru/procedure/COM13111900188,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16865969,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,14,14,2019,новый дом,,1.0,0,42.2,5369697,127244.0,6164411,127244.0,,2020-01-21,https://investmoscow.ru/tenders/tendercard/?TenderId=17400277,https://www.roseltorg.ru/procedure/COM01111900196,ЕЭТП,1579564800,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866402,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,13,14,2019,новый дом,,1.0,0,42.2,5344377,126644.0,6594960,126644.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404001,https://www.roseltorg.ru/procedure/COM13111900048,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866311,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,9,14,2019,новый дом,,1.0,0,42.2,5238202,124128.01,5835356,124128.01,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403320,https://www.roseltorg.ru/procedure/COM13111900183,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866403,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,10,14,2019,новый дом,,1.0,0,42.3,5275952,124727.0,6784873,124727.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403363,https://www.roseltorg.ru/procedure/COM13111900129,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866382,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,4,14,2019,новый дом,,1.0,0,42.3,5118850,121013.0,5927628,121013.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403988,https://www.roseltorg.ru/procedure/COM13111900153,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866390,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,5,14,2019,новый дом,,1.0,0,42.3,5144188,121612.01,6450812,121612.01,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404107,https://www.roseltorg.ru/procedure/COM13111900117,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866397,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,14,14,2019,новый дом,,1.0,0,42.3,5382421,127244.0,5866838,127244.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404082,https://www.roseltorg.ru/procedure/COM13111900043,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866342,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,10,14,2019,новый дом,,1.0,0,42.4,5283167,124603.0,5853748,124603.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403345,https://www.roseltorg.ru/procedure/COM13111900143,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866359,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,2,14,2019,новый дом,,1.0,0,42.4,5075068,119695.0,6008880,119695.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403086,https://www.roseltorg.ru/procedure/COM13111900216,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866354,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,2,14,2019,новый дом,,1.0,0,42.4,5075068,119695.0,6150982,119695.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402930,https://www.roseltorg.ru/procedure/COM13111900226,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866321,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,7,14,2019,новый дом,,1.0,0,42.4,5201971,122688.0,5909438,122688.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402768,https://www.roseltorg.ru/procedure/COM13111900268,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866303,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,6,14,2019,новый дом,,1.0,0,42.5,5188783,122089.01,6288805,122089.01,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402715,https://www.roseltorg.ru/procedure/COM13111900211,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866329,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,8,14,2019,новый дом,,1.0,0,42.5,5239655,123286.0,6319023,123286.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403237,https://www.roseltorg.ru/procedure/COM13111900219,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866413,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,11,14,2019,новый дом,,1.0,0,42.5,5321043,125201.01,6395894,125201.01,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403894,https://www.roseltorg.ru/procedure/COM13111900056,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866400,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,13,14,2019,новый дом,,1.0,0,42.5,5377015,126518.0,6205075,126518.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404043,https://www.roseltorg.ru/procedure/COM13111900046,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866408,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,12,14,2019,новый дом,,1.0,0,42.5,5346500,125800.0,6405107,125800.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403961,https://www.roseltorg.ru/procedure/COM13111900051,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16865820,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,11,14,2019,новый дом,,1.0,0,42.5,5412545,127354.0,6863107,127354.0,,2020-07-07,https://investmoscow.ru/tenders/tendercard/?TenderId=17576115,https://www.roseltorg.ru/procedure/COM21052000058,ЕЭТП,1594080000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866385,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,4,14,2019,новый дом,,1.0,0,42.6,5144845,120771.01,6091496,120771.01,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404050,https://www.roseltorg.ru/procedure/COM13111900141,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866394,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,14,14,2019,новый дом,,1.0,0,42.6,5409731,126988.99,6242829,126988.99,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404123,https://www.roseltorg.ru/procedure/COM13111900041,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866378,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,3,14,2019,новый дом,,1.0,0,42.6,5119370,120173.0,6020379,120173.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403310,https://www.roseltorg.ru/procedure/COM13111900174,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866323,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,9,14,2019,новый дом,,1.0,0,42.6,5277288,123880.0,6290527,123880.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17403329,https://www.roseltorg.ru/procedure/COM13111900161,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866294,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,7,14,2019,новый дом,,1.0,0,42.6,5221269,122565.0,6505701,122565.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402803,https://www.roseltorg.ru/procedure/COM13111900275,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16865972,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,14,14,2019,новый дом,,1.0,0,42.7,5422430,126988.99,6116501,126988.99,,2020-01-21,https://investmoscow.ru/tenders/tendercard/?TenderId=17400315,https://www.roseltorg.ru/procedure/COM01111900199,ЕЭТП,1579564800,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866391,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,5,14,2019,новый дом,,1.0,0,42.7,5182456,121368.99,6332961,121368.99,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17404177,https://www.roseltorg.ru/procedure/COM13111900112,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866343,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,10,14,2019,новый дом,,2.0,0,62.3,7136278,114547.0,8663441,114547.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402756,https://www.roseltorg.ru/procedure/COM13111900109,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866363,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,13,14,2019,новый дом,,2.0,0,62.4,7257494,116305.99,8549328,116305.99,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402923,https://www.roseltorg.ru/procedure/COM13111900265,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16865941,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,8,14,2019,новый дом,,2.0,0,62.4,7072291,113338.0,8642339,113338.0,,2020-01-21,https://investmoscow.ru/tenders/tendercard/?TenderId=17400140,https://www.roseltorg.ru/procedure/COM05111900120,ЕЭТП,1579564800,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16865959,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,10,14,2019,новый дом,,2.0,0,62.5,7152000,114432.0,8596704,114432.0,,2020-01-21,https://investmoscow.ru/tenders/tendercard/?TenderId=17400281,https://www.roseltorg.ru/procedure/COM05111900130,ЕЭТП,1579564800,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16865951,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,9,14,2019,новый дом,,2.0,0,62.5,7110875,113774.0,8604158,113774.0,,2020-01-21,https://investmoscow.ru/tenders/tendercard/?TenderId=17400211,https://www.roseltorg.ru/procedure/COM05111900123,ЕЭТП,1579564800,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866327,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,6,14,2019,новый дом,,2.0,0,62.5,7007875,112126.0,8619686,112126.0,,2020-02-04,https://investmoscow.ru/tenders/tendercard/?TenderId=17403185,https://www.roseltorg.ru/procedure/COM13111900256,ЕЭТП,1580774400,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866319,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,11,14,2019,новый дом,,2.0,0,62.5,7186375,114982.0,8681141,114982.0,,2020-02-18,https://investmoscow.ru/tenders/tendercard/?TenderId=17402659,https://www.roseltorg.ru/procedure/COM13111900190,ЕЭТП,1581984000,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
#ГП16866249,"г. Москва, аллея. Долгопрудная, д. 15, к. 1",Северо-Восточный, Северный,Долгопрудная,0.6,9.0,3,14,2019,новый дом,,2.0,0,62.6,6909099,110368.99,9106192,110368.99,,2020-02-04,https://investmoscow.ru/tenders/tendercard/?TenderId=17402554,https://www.roseltorg.ru/procedure/COM13111900057,ЕЭТП,1580774400,https://www.reformagkh.ru/myhouse/profile/view/9377357/,
