lot_tag,auct_type,object_type,cadastr_num,adm_area,mun_district,addr_norm,flat_num,qty_rooms,addr_floor,total_floors,is_total_floors_variable,obj_square,start_price,start_price_m2,deposit,auct_step,auct_form,start_applications_date,finish_application_date,participant_selection_date,bidding_date,results_date,inf_sales,inf_food_service,inf_education,inf_cult_and_sport,inf_consumer_services,inf_health_care,geo_lat,geo_lon,overlap_material,skeleton,wall_material,category,residents_qty,construction_year,ceiling_height,passenger_elevators_qty,condition,gkh_metro_station,metro_km,metro_min,code_KLADR,global_repair_date,is_renov,renov_period,documentation_expl,documentation_photo,roseltorg_url,torgi_url,investmoscow_url,building_page_url
#ГП16939027,Продажа,Квартира,77:02:0013009:1643,Северо-Восточный,Ярославский,"г. Москва, ш. Ярославское, д. 116, к. 1",611.0,2,6,16.0,0.0,38.7,4945000,127777.78,247250,49450,Открытый аукцион в электронной форме,2023-10-23,2023-11-30,2023-12-07,2023-12-11,2023-12-11,69,12,7,18,29,-1,55.86702,37.70874,Железобетонные,Блочный,Крупноблочные,муниципальный,514.0,1980.0,258.0,4.0,Исправный,Бабушкинская,2.9,44.0,7.70000000003221e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016267,https://torgi.gov.ru/new/public/notices/view/21000005000000016267,https://investmoscow.ru/tenders/tender/19361193,https://flatinfo.ru/h_info1.asp?hid=58394
#ГП16938195,Продажа,Квартира,77:17:0120303:3183,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Фитаревская, д. 15",11.0,2,2,26.0,0.0,56.2,9885000,175889.68,494250,98850,Открытый аукцион в электронной форме,2023-09-28,2023-10-31,2023-11-02,2023-11-07,2023-11-07,76,16,3,13,27,5,55.56731,37.48019,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2013.0,-1.0,3.0,Исправный,Коммунарка,1.1,17.0,7.70170000020007e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000015637,https://torgi.gov.ru/new/public/notices/view/21000005000000015637,https://investmoscow.ru/tenders/tender/19322636,https://flatinfo.ru/h_info1.asp?hid=242855
#ГП16939138,Продажа,Квартира,77:17:0120303:3019,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Фитаревская, д. 15",7.0,3,1,26.0,0.0,46.6,8455000,181437.77,422750,84550,Открытый аукцион в электронной форме,2023-10-19,2023-11-20,2023-11-27,2023-11-30,2023-11-30,76,16,3,13,27,5,55.56731,37.48019,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2013.0,-1.0,3.0,Исправный,Коммунарка,1.1,17.0,7.70170000020007e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016199,https://torgi.gov.ru/new/public/notices/view/21000005000000016199,https://investmoscow.ru/tenders/tender/19364262,https://flatinfo.ru/h_info1.asp?hid=242855
#ГП16939140,Продажа,Квартира,77:17:0120303:3155,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Фитаревская, д. 15",3.0,3,1,26.0,0.0,57.3,10083000,175968.59,504150,100830,Открытый аукцион в электронной форме,2023-10-19,2023-11-20,2023-11-27,2023-11-30,2023-11-30,76,16,3,13,27,5,55.56731,37.48019,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2013.0,-1.0,3.0,Исправный,Коммунарка,1.1,17.0,7.70170000020007e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016201,https://torgi.gov.ru/new/public/notices/view/21000005000000016201,https://investmoscow.ru/tenders/tender/19364846,https://flatinfo.ru/h_info1.asp?hid=242855
#ГП16939137,Продажа,Квартира,77:17:0120303:3126,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Фитаревская, д. 15",2.0,3,1,25.0,0.0,46.6,7981000,171266.09,399050,79810,Открытый аукцион в электронной форме,2023-10-19,2023-11-20,2023-11-27,2023-11-30,2023-11-30,154,43,3,6,38,3,55.56731,37.48019,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2013.0,-1.0,3.0,Исправный,Коммунарка,1.1,17.0,7.70170000020007e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016200,https://torgi.gov.ru/new/public/notices/view/21000005000000016200,https://investmoscow.ru/tenders/tender/19363527,https://flatinfo.ru/h_info1.asp?hid=242855
#ГП16939146,Продажа,Квартира,77:17:0120303:3128,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Фитаревская, д. 15",17.0,3,2,26.0,0.0,45.4,8984000,197885.46,449200,89840,Открытый аукцион в электронной форме,2023-10-19,2023-11-20,2023-11-27,2023-11-30,2023-11-30,76,16,3,13,27,5,55.56731,37.48019,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2013.0,-1.0,3.0,Исправный,Коммунарка,1.1,17.0,7.70170000020007e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016198,https://torgi.gov.ru/new/public/notices/view/21000005000000016198,https://investmoscow.ru/tenders/tender/19365068,https://flatinfo.ru/h_info1.asp?hid=242855
#ГП16938416,Продажа,Квартира,77:17:0120303:9231,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Александры Монаховой, д. 23",313.0,4,13,18.0,1.0,111.3,18555000,166711.59,927750,185550,Открытый аукцион в электронной форме,2023-10-04,2023-11-07,2023-11-14,2023-11-17,2023-11-17,77,15,3,17,26,-1,55.56915,37.47982,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2014.0,-1.0,2.0,Исправный,Коммунарка,1.25,19.0,Нет данных,Нет данных,0.0,1.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000015700,https://torgi.gov.ru/new/public/notices/view/21000005000000015700,https://investmoscow.ru/tenders/tender/19332204,https://flatinfo.ru/h_info1.asp?hid=270079
#ГП16938403,Продажа,Квартира,77:17:0120303:9221,Новомосковский,СП Сосенское,"г. Москва, п. Коммунарка, ул. Александры Монаховой, д. 23",317.0,4,14,18.0,1.0,111.3,18555000,166711.59,927750,185550,Открытый аукцион в электронной форме,2023-10-04,2023-11-07,2023-11-14,2023-11-17,2023-11-17,77,15,3,17,26,-1,55.56915,37.47982,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2014.0,-1.0,2.0,Исправный,Коммунарка,1.25,19.0,Нет данных,Нет данных,0.0,1.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000015699,https://torgi.gov.ru/new/public/notices/view/21000005000000015699,https://investmoscow.ru/tenders/tender/19331536,https://flatinfo.ru/h_info1.asp?hid=270079
#ГП16927259,Продажа,Квартира,77:07:0013006:23955,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",302.0,1,18,23.0,0.0,34.2,10950840,320200.0,100000,109508,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481641,Нет данных,https://investmoscow.ru/tenders/tender/19317273,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16927256,Продажа,Квартира,77:07:0013006:23932,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",279.0,1,13,23.0,0.0,36.0,11304000,314000.0,100000,113040,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481464,Нет данных,https://investmoscow.ru/tenders/tender/19317124,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16927257,Продажа,Квартира,77:07:0013006:23952,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",299.0,1,17,23.0,0.0,35.9,11495180,320200.0,100000,114951,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481617,Нет данных,https://investmoscow.ru/tenders/tender/19317222,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16927091,Продажа,Квартира,77:07:0013006:23896,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",243.0,1,6,23.0,0.0,34.6,10757140,310900.0,100000,107571,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481463,Нет данных,https://investmoscow.ru/tenders/tender/19317077,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16926990,Продажа,Квартира,77:07:0013006:23761,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",108.0,1,23,23.0,0.0,34.1,11024530,323300.0,100000,110245,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481399,Нет данных,https://investmoscow.ru/tenders/tender/19316995,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16926964,Продажа,Квартира,77:07:0013006:23707,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",54.0,1,12,23.0,0.0,35.9,11272600,314000.0,100000,112726,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481451,Нет данных,https://investmoscow.ru/tenders/tender/19316974,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16927272,Продажа,Квартира,77:07:0013006:23945,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",292.0,1,16,23.0,0.0,34.2,10950840,320200.0,100000,109508,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481537,Нет данных,https://investmoscow.ru/tenders/tender/19317171,https://flatinfo.ru/h_info1.asp?hid=323844
#ГП16927060,Продажа,Квартира,77:07:0013006:23815,Западный,Проспект Вернадского,"г. Москва, пр-кт. Вернадского, д. 54",162.0,1,12,23.0,0.0,34.2,10738800,314000.0,100000,107388,Открытый аукцион в электронной форме,2023-10-02,2023-11-07,2023-11-13,2023-11-15,2023-11-15,36,15,11,21,9,4,55.67374,37.49476,Железобетонные,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2017.0,275.0,3.0,Исправный,Проспект Вернадского,0.8,12.0,7.70000000000953e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/481380,Нет данных,https://investmoscow.ru/tenders/tender/19317028,https://flatinfo.ru/h_info1.asp?hid=323844
